category;validScientificNameId;validScientificName;preferredPopularName;taxonGroupName;collector;dateTimeCollected;locality;coordinateUncertaintyInMeters;municipality;county;individualCount;latitude;longitude;geometry;scientificNameRank;behavior;notes;sex;Ansvarsarter;Trua arter;Andre spesielt hensynskrevende arter;Spesielle okologiske former;Prioriterte arter;Fredete arter;NT;Fremmede arter;log_reason
LC;3635;Charadrius hiaticula;sandlo;Fugler;;03.07.1978 00:00:00;Andenes;5000.0;Andøy;Nordland;1;69,3;16,12917;POINT (544542 7688225);species;possiblereproductive;;Unknown;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3840;Sterna paradisaea;rødnebbterne;Fugler;;03.08.1984 00:00:00;ANDØYA FL.ST.;5000.0;Andøy;Nordland;9;69,3;16,15;POINT (545364 7688240);species;possiblereproductive;;Unknown;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4472;Phylloscopus trochilus;løvsanger;Fugler;;29.05.1983 00:00:00;TRANES;5000.0;Andøy;Nordland;9;69,3;16,15;POINT (545364 7688240);species;;Behavior ikke gjenkjent unknownorunrecorded;Unknown;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4547;Turdus iliacus;rødvingetrost;Fugler;Tor Olsen|Ole Skimmeland|Bjørn Olav Tveit|Trond Ove Stakkeland|Torborg Berge;19.08.2021 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3788;Scolopax rusticola;rugde;Fugler;;16.06.2020 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4372;Parus major;kjøttmeis;Fugler;;14.06.2019 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Jonas Langbråten|Finn Nilsen|Håvar Hveding|Per Jan Hagevik;12.08.2022 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;6;69,307254;16,095034;POINT (543181 7689009);species;reproductive;Activity: RecentlyFledgedYoung. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4164;Corvus cornix;kråke;Fugler;Odd Helge Gilja;20.07.2022 00:00:00;Andøya flystasjon, Andøy, No;300.0;Andøy;Nordland;2;69,296024;16,127517;POINT (544485 7687780);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;184055;Oenanthe oenanthe;steinskvett;Fugler;;18.06.2022 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4563;Turdus torquatus;ringtrost;Fugler;;18.06.2022 00:00:00;Røyken;5000.0;Andøy;Nordland;7;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4557;Turdus philomelos;måltrost;Fugler;;18.06.2022 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4557;Turdus philomelos;måltrost;Fugler;;19.06.2023 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4406;Prunella modularis;jernspurv;Fugler;;19.06.2023 00:00:00;Røyken;5000.0;Andøy;Nordland;1;69,28087;16,13257;POINT (544716 7686094);species;;aggregated count for 15 sampling points situated less than 5000m from location;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Tore Hals;05.05.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;3;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: InNestingHabitat. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Preben Storeng Pedersen;18.05.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;5;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: InNestingHabitat. Validationstatus: Approved Documented;female;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Trond Øigarden;12.06.2024 00:00:00;Andøya flystasjon, Andøy, No;300.0;Andøy;Nordland;2;69,296024;16,127517;POINT (544485 7687780);species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;07.08.2024 00:00:00;Nattmålsvatnet, Stormyra, Andøy, No;712.0;Andøy;Nordland;6;69,28678;16,107197;POINT (543702 7686735);species;stationary;Activity: Resting. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4437;Acrocephalus schoenobaenus;sivsanger;Fugler;Torborg Berge|Bjørn Olav Tveit|Bård Bredesen|Kjell Isaksen;11.08.2024 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;feeding;Activity: Forage.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;User 351187;27.07.2023 00:00:00;Andenes;1.0;Andøy;Nordland;5;69,309357;16,094673;POINT (543163 7689243);species;;http://www.gbif.org/occurrence/4409849990;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3790;Tringa erythropus;sotsnipe;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;07.08.2024 00:00:00;Storneset-Hamneneset, fjære og grunn sjø, Andøy, No;1311.0;Andøy;Nordland;9;69,293543;16,165714;POLYGON ((545512 7688014, 545549 7687896, 545625 7687830, 545704 7687764, 545821 7687455, 545856 7687266, 546047 7687009, 546250 7686745, 546416 7686830, 546018 7688135, 545488 7688179, 545340 7688311, 545222 7688196, 545369 7688064, 545436 7688002, 545512 7688014));species;feeding;Activity: Forage. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4472;Phylloscopus trochilus;løvsanger;Fugler;Arne Heggland|Håvard Hjermstad-Sollerud;27.06.2024 00:00:00;Andøya flystasjon, skog sør for tverr-rullebane, Andøy, No;250.0;Andøy;Nordland;4;69,284111;16,139914;POINT (544999 7686461);species;possiblereproductive;Activity: Display/Song.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4472;Phylloscopus trochilus;løvsanger;Fugler;obsr529524;22.08.2008 00:00:00;Storvatnet;;Andøy;Nordland;1;69,274;16,056;POINT (541706 7685274);species;;http://www.gbif.org/occurrence/2726024457;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4565;Turdus viscivorus;duetrost;Fugler;obsr1014643;12.07.2007 00:00:00;Storvatnet;;Andøy;Nordland;1;69,27174;16,043043;POINT (541199 7685014);species;;http://www.gbif.org/occurrence/2228680549;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;obsr810318;31.07.2023 00:00:00;Andenes Marshlands;;Andøy;Nordland;1;69,27309;16,090551;POINT (543072 7685197);species;;http://www.gbif.org/occurrence/4704922899;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;obsr1583418;11.08.2023 00:00:00;Kleivvatnet;;Andøy;Nordland;1;69,3084;16,092579;POINT (543082 7689135);species;;http://www.gbif.org/occurrence/4707906151;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4547;Turdus iliacus;rødvingetrost;Fugler;obsr529524;22.08.2008 00:00:00;Storvatnet;;Andøy;Nordland;1;69,274;16,056;POINT (541706 7685274);species;;http://www.gbif.org/occurrence/2726198738;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;296650;Acanthis flammea subsp. cabaret;brunsisik;Fugler;obsr1583418;11.08.2023 00:00:00;Kleivvatnet;;Andøy;Nordland;1;69,3084;16,092579;POINT (543082 7689135);subspecies;;http://www.gbif.org/occurrence/4772470013;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4458;Phylloscopus collybita;gransanger;Fugler;Knut Olsen|Tor Olsen;24.05.2015 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: Display/Song.;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3732;Calidris alpina;myrsnipe;Fugler;Knut Olsen|Tor Olsen;24.05.2015 00:00:00;Stormyrraet, Stormyra, Andøy, No;5.0;Andøy;Nordland;2;69,277059;16,105077;POINT (543638 7685650);species;possiblereproductive;2 lok Activity: Display/Song.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Martin Eggen;13.08.2015 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;40;69,307254;16,095034;POINT (543181 7689009);species;stationary;Activity: Resting. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Martin Eggen;13.08.2015 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;22;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: InNestingHabitat. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;Martin Eggen;13.08.2015 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;3;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: InNestingHabitat.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4332;Motacilla alba;linerle;Fugler;Magnhild Johansen|Martin Eggen|Atle Ivar Olsen;21.05.2016 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: InNestingHabitat.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4348;Ficedula hypoleuca;svarthvit fluesnapper;Fugler;Oddvar Heggøy|Martin Eggen;23.05.2016 00:00:00;Fuglehullet, Andøya flystasjon, Andøy, No;200.0;Andøy;Nordland;1;69,280177;16,158428;POINT (545738 7686036);species;feeding;Activity: Forage.;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Oddvar Heggøy|Martin Eggen;23.05.2016 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;16;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: PairInSuitableHabitat.;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4332;Motacilla alba;linerle;Fugler;Rune  Botnermyr|Aurora Strand Botnermyr;05.07.2016 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;John Stenersen;18.07.2016 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;;Minst to unger, men de var skjult i sivet, mulig flere....;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
;3473;Anser brachyrhynchus;kortnebbgås;Fugler;Anette Jensen;22.06.2011 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;stationary;Activity: Stationary.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4472;Phylloscopus trochilus;løvsanger;Fugler;Anette Jensen;29.05.2008 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;stationary;Activity: Stationary.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Atle Ivar Olsen;24.07.2018 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;80;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;min. Activity: InNestingHabitat. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4547;Turdus iliacus;rødvingetrost;Fugler;Audun Skrindo;14.08.2018 00:00:00;Andøya flystasjon, Andøy, No;25.0;Andøy;Nordland;2;69,29516;16,101394;POINT (543456 7687665);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4472;Phylloscopus trochilus;løvsanger;Fugler;Audun Skrindo;14.08.2018 00:00:00;Andøya flystasjon, Andøy, No;25.0;Andøy;Nordland;1;69,297806;16,119423;POINT (544162 7687973);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4183;Pica pica;skjære;Fugler;Audun Skrindo;15.08.2018 00:00:00;Andenes, Andøy, No;25.0;Andøy;Nordland;4;69,311894;16,112973;POINT (543879 7689539);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4277;Hirundo rustica;låvesvale;Fugler;John Stenersen;18.05.2019 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;6;69,307254;16,095034;POINT (543181 7689009);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;John Stenersen;18.05.2019 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;4;69,307254;16,095034;POINT (543181 7689009);species;;Validationstatus: Approved Documented;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4208;Emberiza schoeniclus;sivspurv;Fugler;Martin Eggen;05.06.2019 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;5;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: InNestingHabitat. Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Line Selvaag;01.06.1997 00:00:00;Andøya flystasjon, Andøy, No;300.0;Andøy;Nordland;2;69,296024;16,127517;POINT (544485 7687780);species;;Observatør/kilde: Stokke, M. 2005. Fugleregistreringer ved Andøya Flystasjon i perioden 1990-1997. Utskrift av feltdagbøker. Upublisert..;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4140;Bombycilla garrulus;sidensvans;Fugler;Espen Bergersen;02.07.2004 00:00:00;Andøya flystasjon, Andøy, No;300.0;Andøy;Nordland;2;69,296024;16,127517;POINT (544485 7687780);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Anette Jensen;06.03.2011 00:00:00;Andøya Flystasjon S, Andøya flystasjon, Andøy, No;405.0;Andøy;Nordland;3;69,282608;16,151574;POINT (545462 7686302);species;stationary;Activity: Stationary.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3559;Ardea cinerea;gråhegre;Fugler;Anette Jensen;03.04.2010 00:00:00;Andøya Flystasjon S, Andøya flystasjon, Andøy, No;405.0;Andøy;Nordland;1;69,282608;16,151574;POINT (545462 7686302);species;stationary;Haugnes Activity: Stationary.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4217;Plectrophenax nivalis;snøspurv;Fugler;Anette Jensen;01.05.2010 00:00:00;Andøya Flystasjon S, Andøya flystasjon, Andøy, No;405.0;Andøy;Nordland;50;69,282608;16,151574;POINT (545462 7686302);species;stationary;mer en 50+ Activity: Resting.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4084;Grus grus;trane;Fugler;Anette Jensen;01.05.2011 00:00:00;Andøya Flystasjon S, Andøya flystasjon, Andøy, No;405.0;Andøy;Nordland;1;69,282608;16,151574;POINT (545462 7686302);species;feeding;Myra på Haugnes Activity: Forage.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4217;Plectrophenax nivalis;snøspurv;Fugler;Anette Jensen;30.03.2012 00:00:00;Andøya Flystasjon S, Andøya flystasjon, Andøy, No;405.0;Andøy;Nordland;30;69,282608;16,151574;POINT (545462 7686302);species;moving;min antall Activity: MigratingNorth.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
NE;3738;Calidris canutus;polarsnipe;Fugler;Anette Jensen;06.05.2012 00:00:00;Andøya Flystasjon S, Andøya flystasjon, Andøy, No;405.0;Andøy;Nordland;15;69,282608;16,151574;POINT (545462 7686302);species;stationary;Activity: Resting.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3788;Scolopax rusticola;rugde;Fugler;Anette Jensen;21.05.2013 00:00:00;Andøya Flystasjon S, Andøya flystasjon, Andøy, No;405.0;Andøy;Nordland;1;69,282608;16,151574;POINT (545462 7686302);species;possiblereproductive;Activity: Display/Song.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;184055;Oenanthe oenanthe;steinskvett;Fugler;Anette Jensen;10.10.2010 00:00:00;Andøya Flystasjon S, Andøya flystasjon, Andøy, No;405.0;Andøy;Nordland;1;69,282608;16,151574;POINT (545462 7686302);species;;Validationstatus: Approved Documented;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Rune Zakariassen|Bjørn Olav Tveit;10.08.2012 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;15;69,307254;16,095034;POINT (543181 7689009);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Atle Ivar Olsen;30.07.2011 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;5;69,307254;16,095034;POINT (543181 7689009);species;feeding;min. Activity: Forage.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3461;Anas platyrhynchos;stokkand;Fugler;Anette Jensen;11.05.2008 00:00:00;Kleivvatnet nord, Kleivvatnet, Andøy, No;100.0;Andøy;Nordland;1;69,309228;16,096121;POINT (543220 7689230);species;feeding;Activity: Forage.;male;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Espen Bergersen;17.09.2009 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;40;69,307254;16,095034;POINT (543181 7689009);species;;;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Eivind Braseth;03.05.2008 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;8;69,307254;16,095034;POINT (543181 7689009);species;stationary;Activity: Resting.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3487;Aythya fuligula;toppand;Fugler;Line Selvaag;15.06.2005 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;;Klevatnet er hekke- og rasteplass for vannfugl. Espen Bergersen  oppgir (pers.medd.) at arten hekker her. Vatnet er mest typiskl en rastelokalitet, og relativt mye andefugl samles her på sensommeren/høsten. Observatør/kilde: Espen Bergersen.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Line Selvaag;13.09.2005 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;18;69,307254;16,095034;POINT (543181 7689009);species;;Vatnet er mest typisk en rastelokalitet, og relativt mye andefugl samles her på sensommeren/høsten. Bjørn Harald Larsen, Miljøfaglig Utredning AS, observerte 18 individer her på feltbefaring 13.09.2005. Observatør/kilde: Bjørn Harald Larsen.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;4437;Acrocephalus schoenobaenus;sivsanger;Fugler;Line Selvaag;29.06.1991 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;;Syngenede hann Observatør/kilde: Stokke, M. 2005. Fugleregistreringer ved Andøya Flystasjon i perioden 1990-1997. Utskrift av feltdagbøker. Upublisert..;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Jørn Helge Magnussen;11.07.2011 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;;;female;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Anette Jensen;27.07.2011 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;46;69,307254;16,095034;POINT (543181 7689009);species;reproductive;min antall Activity: RecentlyFledgedYoung.;;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;204585;Mareca penelope;brunnakke;Fugler;Jørn Helge Magnussen|Oddvar Heggøy;21.07.2011 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;1;69,307254;16,095034;POINT (543181 7689009);species;;;female;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
LC;3510;Cygnus cygnus;sangsvane;Fugler;Atle Ivar Olsen;28.07.2011 00:00:00;Kleivvatnet, Andøy, No;300.0;Andøy;Nordland;2;69,307254;16,095034;POINT (543181 7689009);species;possiblereproductive;Activity: AgitatedBehaviour.;in pair;No;No;No;No;No;No;No;No;Species/subspecies ID not found in Excel
